ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code,Writing_Company_Name
89250905,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,rMXg6aTYVF,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/03/2022,PUMBR,03/03/2021,02/20/2021,03/03/2021,$435.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89250905,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,bScZKXFH5Q,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/21/2021,03/03/2022,HOME,03/03/2021,02/20/2021,04/21/2021,-$86.13,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89430987,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,xSnYZY3KVz,12 Months,03/08/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/08/2022,HOME,03/08/2021,02/20/2021,04/15/2021,"$1,593.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89430987,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,UPHxYq6aur,12 Months,04/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,04/15/2022,AUTOP,04/15/2021,04/16/2021,04/16/2021,"$2,504.10",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89453287,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Travelers,kDgnedcCBx,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,HOME,03/15/2021,03/16/2021,03/16/2021,"$3,058.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
89494507,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,Hmd223ND3C,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,03/05/2022,AUTOP,03/05/2021,03/06/2021,03/06/2021,"$2,779.70",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89494507,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,YuvdaDCg2E,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,03/05/2022,HOME,03/05/2021,03/06/2021,03/06/2021,"$1,508.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89510336,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,uncR6UwhFS,12 Months,03/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/19/2021,03/10/2022,HOME,03/10/2021,03/12/2021,05/19/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
89510336,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,9KZ7SP5mhe,12 Months,03/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,03/11/2022,AUTOP,03/11/2021,03/12/2021,03/13/2021,-$171.17,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
89515060,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,uVFE5CHUZ7,12 Months,02/18/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/19/2021,02/18/2022,HOME,02/18/2021,02/19/2021,02/19/2021,"$1,340.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89515060,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,jpRG65GXfz,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/17/2022,HOME,02/17/2021,02/18/2021,02/18/2021,"$1,436.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89515060,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,3sdqyfyncF,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,02/17/2022,AUTOP,02/17/2021,02/18/2021,05/18/2021,-$109.00,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
89531849,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,t4Bpq6arsT,12 Months,03/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/02/2021,03/30/2022,HOME,03/30/2021,04/02/2021,04/02/2021,$793.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89531849,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,QaXSjaKt5X,12 Months,03/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,03/30/2022,AUTOP,03/30/2021,04/03/2021,04/03/2021,"$1,572.80",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,jSzsj3sn9w,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/10/2021,03/24/2022,AUTOP,03/24/2021,03/25/2021,04/10/2021,-$369.20,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,z5A3wZ2US7,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/25/2021,03/24/2022,HOME,03/24/2021,03/25/2021,03/25/2021,"$4,455.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,YsrM8PTj4k,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/25/2021,03/24/2022,PUMBR,03/24/2021,03/25/2021,03/25/2021,$554.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,W87PbRPDMz,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/06/2021,03/24/2022,HOME,03/24/2021,03/25/2021,05/06/2021,$609.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89558529,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,EEpJTveHCs,12 Months,03/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/27/2021,03/10/2022,DFIRE,03/10/2021,03/12/2021,05/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
89566342,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,mvrKBsME6s,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,02/24/2022,AUTOP,02/24/2021,02/25/2021,02/25/2021,"$2,615.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89566342,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,Cp4D3wBpVa,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,02/24/2022,HOME,02/24/2021,02/25/2021,02/25/2021,"$2,409.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89566342,"Allen, Johnson",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,MUYmPybG2Z,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,02/24/2022,PUMBR,02/24/2021,02/25/2021,02/25/2021,$537.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89601440,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,587NW3UF4q,12 Months,02/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/23/2022,AUTOP,02/23/2021,02/20/2021,02/23/2021,"$2,557.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89601440,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,NNCykFZYGH,12 Months,02/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,02/23/2022,HOME,02/23/2021,02/20/2021,04/16/2021,"$1,992.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89601563,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,YQbwWfKkSy,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,AUTOP,03/15/2021,03/16/2021,03/16/2021,"$1,344.60",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89601563,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,9vDKtFfjJG,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,PUMBR,03/15/2021,03/16/2021,03/16/2021,$328.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89601563,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,BhVeWYcjqQ,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,HOME,03/15/2021,03/16/2021,03/16/2021,$775.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89608638,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,jHyvudsJz2,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/09/2022,AUTOP,04/09/2021,04/20/2021,04/20/2021,"$2,784.52",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
89608638,"McManus, Malerie",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,yrWbsXJagD,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/09/2022,PUMBR,04/09/2021,04/20/2021,04/20/2021,$180.95,$0.00,No,Active,New Business,NBS,NATIONWIDE MUT INS CO
89608638,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,W6aRSWTGzR,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/08/2021,04/09/2022,HOME,04/09/2021,04/08/2021,04/16/2021,"$1,579.75",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
89611209,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,4FFky47Fzv,12 Months,02/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/26/2021,02/25/2022,AUTOP,02/25/2021,02/26/2021,02/26/2021,$928.90,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89611209,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,HpWuADPepT,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,03/12/2022,HOME,03/12/2021,03/01/2021,03/12/2021,"$1,464.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89751061,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,7RJCtejpn3,12 Months,04/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/28/2021,04/27/2022,HOME,04/27/2021,04/28/2021,05/18/2021,"$1,800.11",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
89751824,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,HuYz6q9Cuk,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/20/2021,04/23/2022,AUTOP,04/23/2021,04/29/2021,05/20/2021,"$2,401.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
89751824,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Travelers,2rxteMBYDk,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,04/23/2022,HOME,04/23/2021,04/29/2021,05/05/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
89795335,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,twWt3HKjx5,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,03/12/2022,HOME,03/12/2021,02/26/2021,05/04/2021,"$1,393.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89799766,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,8WGUNJy4CG,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/21/2021,03/25/2022,HOME,03/25/2021,03/27/2021,04/21/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
89799766,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,ne99dDTapN,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,03/25/2022,AUTOP,03/25/2021,03/27/2021,05/12/2021,$55.64,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
89807052,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,dydMWgCjEm,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,03/05/2022,HOME,03/05/2021,03/02/2021,03/05/2021,"$1,993.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89807052,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,P4wrEMn4qt,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,03/05/2022,DFIRE,03/05/2021,03/02/2021,03/05/2021,"$1,444.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89807052,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,BpGPXXApxC,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,03/05/2022,AUTOP,03/05/2021,03/02/2021,03/05/2021,"$2,468.30",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89845035,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Travelers,MYbBu5bZB5,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/27/2021,03/25/2022,HOME,03/25/2021,03/27/2021,03/27/2021,"$1,836.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
89845035,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,7fXV3wgxUQ,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/29/2021,03/25/2022,AUTOP,03/25/2021,03/29/2021,03/29/2021,"$1,452.00",$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
89861287,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Travelers,guqkdanAeD,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,03/25/2022,HOME,03/25/2021,03/27/2021,05/11/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
89861287,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,WukynETEcR,12 Months,03/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/01/2021,03/26/2022,PUMBR,03/26/2021,04/01/2021,04/07/2021,$273.00,$0.00,No,Active,New Business,NBS,AUTOMOBILE INS CO OF HARTFORD CT
89861287,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,k5XnYXBj4m,12 Months,03/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,03/25/2022,AUTOP,03/25/2021,03/31/2021,05/25/2021,$320.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
89880714,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,w7G7eCsQVw,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,03/05/2022,HOME,03/05/2021,03/05/2021,03/29/2021,"$1,394.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89880714,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,xTjvxUpTSR,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/05/2021,03/05/2022,DFIRE,03/05/2021,03/05/2021,03/05/2021,"$1,538.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89880714,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,Wx29GkRBer,12 Months,03/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/14/2021,03/04/2022,AUTOP,03/04/2021,03/05/2021,05/14/2021,$225.50,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
89959194,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Travelers,7THMTHwhas,12 Months,02/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/18/2021,02/27/2022,HOME,02/27/2021,03/01/2021,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
89959194,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,23JzQgUppF,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,03/15/2022,AUTOP,03/15/2021,03/18/2021,05/04/2021,$149.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
89990857,"Allen, Johnson",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,Z6jrm9yHRC,12 Months,02/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,02/27/2022,DFIRE,02/27/2021,03/02/2021,03/02/2021,"$2,821.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
90052213,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,Zv2Amkhc4Y,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,03/24/2022,HOME,03/24/2021,03/25/2021,03/26/2021,-$15.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
90052213,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,BDmUaR4r7K,12 Months,03/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,03/16/2022,AUTOP,03/16/2021,03/17/2021,03/17/2021,"$2,704.50",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
90137491,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Travelers,mk5WsHscN3,12 Months,03/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/27/2021,03/30/2022,HOME,03/30/2021,03/27/2021,05/03/2021,"$2,017.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
90193379,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Travelers,5cfaNmgCzu,12 Months,05/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,05/10/2022,HOME,05/10/2021,05/12/2021,05/19/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
90193379,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,jPuRHBRPk2,12 Months,05/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/21/2021,05/10/2022,AUTOP,05/10/2021,05/18/2021,05/21/2021,"$2,587.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
90203784,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,8HsYvukZra,12 Months,03/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,03/04/2022,AUTOP,03/04/2021,03/06/2021,05/12/2021,-$79.65,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
90211128,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,cq3xYCExnV,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/24/2021,03/19/2022,AUTOP,03/19/2021,03/20/2021,04/24/2021,$15.98,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
90211128,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,RK9d2tgH8r,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/04/2021,03/19/2022,HOME,03/19/2021,03/20/2021,05/20/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
90211128,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,5wnrsbRETZ,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,03/19/2022,PUMBR,03/19/2021,03/20/2021,05/20/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,Gvt2eXB4YU,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/23/2021,03/15/2022,AUTOP,03/15/2021,03/16/2021,04/23/2021,$367.70,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,dh5fpuRPVT,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/09/2021,03/15/2022,HOME,03/15/2021,03/16/2021,04/09/2021,"$1,715.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,BqSC9m2qxE,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,PUMBR,03/15/2021,03/16/2021,03/16/2021,$576.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,Eh2jqQqNzm,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,03/15/2022,DFIRE,03/15/2021,03/17/2021,03/17/2021,"$1,307.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
90257952,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,Jd9hF7V6mZ,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,AUTOP,04/06/2021,04/07/2021,04/07/2021,"$1,687.10",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
90257952,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,FpjAUxWv3w,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,HOME,03/15/2021,03/16/2021,03/16/2021,"$2,300.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
90314956,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,pCW8jqsPE9,12 Months,03/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/12/2021,03/11/2022,AUTOP,03/11/2021,03/12/2021,03/12/2021,"$1,408.20",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
90314956,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,kcRCMeSRyr,12 Months,03/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/12/2021,03/16/2022,HOME,03/16/2021,03/12/2021,03/16/2021,"$1,959.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
90427656,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,DrAzGuVhQC,12 Months,03/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,03/29/2022,AUTOP,03/29/2021,03/30/2021,03/30/2021,"$1,970.10",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
